club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Celta de Vigo,Luca de la Torre,24.0,United States,Central Midfield,CM,3000000.0,Heracles Almelo,Netherlands,1400000.0,in,summer,Laliga,2022,False,
Celta de Vigo,Agustín Marchesín,34.0,Argentina,Goalkeeper,GK,1500000.0,FC Porto,Portugal,1050000.0,in,summer,Laliga,2022,False,
Celta de Vigo,Julen Lobete,21.0,Spain,Centre-Forward,CF,1500000.0,Real Sociedad B,Spain,1000000.0,in,summer,Laliga,2022,False,
Cádiz CF,Théo Bongonda,26.0,DR Congo,Right Winger,RW,5000000.0,KRC Genk,Belgium,3000000.0,in,summer,Laliga,2022,False,
Cádiz CF,Brian Ocampo,23.0,Uruguay,Left Winger,LW,1500000.0,Nacional,Uruguay,1900000.0,in,summer,Laliga,2022,False,
Cádiz CF,Rubén Alcaraz,31.0,Spain,Central Midfield,CM,2000000.0,Real Valladolid,Spain,1000000.0,in,summer,Laliga,2022,False,
Cádiz CF,Víctor Chust,22.0,Spain,Centre-Back,CB,2000000.0,Real Madrid,Spain,1000000.0,in,summer,Laliga,2022,False,
Cádiz CF,Chris Ramos,26.0,Spain,Centre-Forward,CF,2500000.0,CD Lugo,Spain,1500000.0,in,winter,Laliga,2022,False,
Cádiz CF,Youba Diarra,24.0,Mali,Central Midfield,CM,,RB Salzburg,Austria,1100000.0,in,winter,Laliga,2022,False,
Elche CF,Ezequiel Ponce,25.0,Argentina,Centre-Forward,CF,3000000.0,Spartak Moscow,Russia,4000000.0,in,summer,Laliga,2022,False,
Elche CF,Nicolás Fernández Mercau,22.0,Argentina,Left-Back,LB,2000000.0,San Lorenzo,Argentina,4000000.0,in,summer,Laliga,2022,False,
Elche CF,Roger Martí,31.0,Spain,Centre-Forward,CF,2000000.0,Levante,Spain,3000000.0,in,summer,Laliga,2022,False,
Elche CF,Lautaro Blanco,23.0,Argentina,Left-Back,LB,2000000.0,Rosario Central,Argentina,1960000.0,in,summer,Laliga,2022,False,
FC Barcelona,Raphinha,25.0,Brazil,Right Winger,RW,60000000.0,Leeds,England,58000000.0,in,summer,Laliga,2022,False,
FC Barcelona,Jules Koundé,23.0,France,Centre-Back,CB,60000000.0,Sevilla FC,Spain,50000000.0,in,summer,Laliga,2022,False,
FC Barcelona,Robert Lewandowski,33.0,Poland,Centre-Forward,CF,30000000.0,Bayern Munich,Germany,45000000.0,in,summer,Laliga,2022,False,
FC Barcelona,Pablo Torre,19.0,Spain,Central Midfield,CM,2500000.0,Racing,Spain,5000000.0,in,summer,Laliga,2022,False,
Getafe CF,Borja Mayoral,25.0,Spain,Centre-Forward,CF,9000000.0,Real Madrid,Spain,10000000.0,in,summer,Laliga,2022,False,
Getafe CF,Luis Milla,27.0,Spain,Central Midfield,CM,2500000.0,Granada CF,Spain,5000000.0,in,summer,Laliga,2022,False,
Girona FC,Oriol Romeu,30.0,Spain,Defensive Midfield,DM,5000000.0,Southampton,England,5500000.0,in,summer,Laliga,2022,False,
Girona FC,Miguel Gutiérrez,21.0,Spain,Left-Back,LB,15000000.0,Real Madrid,Spain,4000000.0,in,summer,Laliga,2022,False,
Girona FC,Viktor Tsygankov,25.0,Ukraine,Right Winger,RW,22000000.0,Dynamo Kyiv,Ukraine,5000000.0,in,winter,Laliga,2022,False,
RCD Espanyol Barcelona,Edu Expósito,26.0,Spain,Central Midfield,CM,4000000.0,SD Eibar,Spain,4500000.0,in,summer,Laliga,2022,False,
RCD Espanyol Barcelona,Tonny Vilhena,27.0,Netherlands,Central Midfield,CM,3800000.0,Krasnodar,Russia,2500000.0,in,summer,Laliga,2022,False,
RCD Espanyol Barcelona,César Montes,25.0,Mexico,Centre-Back,CB,6000000.0,Monterrey,Mexico,8000000.0,in,winter,Laliga,2022,False,
RCD Espanyol Barcelona,José Gragera,22.0,Spain,Central Midfield,CM,2500000.0,Sporting Gijón,Spain,2800000.0,in,winter,Laliga,2022,False,
RCD Espanyol Barcelona,Fernando Pacheco,30.0,Spain,Goalkeeper,GK,2500000.0,UD Almería,Spain,2200000.0,in,winter,Laliga,2022,False,
RCD Mallorca,Vedat Muriqi,28.0,Kosovo,Centre-Forward,CF,15000000.0,Lazio,Italy,8020000.0,in,summer,Laliga,2022,False,
RCD Mallorca,Pablo Maffeo,24.0,Argentina,Right-Back,RB,8000000.0,VfB Stuttgart,Germany,3000000.0,in,summer,Laliga,2022,False,
RCD Mallorca,Predrag Rajkovic,26.0,Serbia,Goalkeeper,GK,10000000.0,Stade Reims,France,2000000.0,in,summer,Laliga,2022,False,
Rayo Vallecano,Raúl de Tomás,27.0,Spain,Centre-Forward,CF,6000000.0,Espanyol,Spain,8000000.0,in,summer,Laliga,2022,False,
Rayo Vallecano,Pep Chavarría,24.0,Spain,Left-Back,LB,1000000.0,Real Zaragoza,Spain,1800000.0,in,summer,Laliga,2022,False,
Rayo Vallecano,Abdul Mumin,24.0,Ghana,Centre-Back,CB,1500000.0,Vit. Guimarães,Portugal,1500000.0,in,summer,Laliga,2022,False,
Real Betis Balompié,Willian José,30.0,Brazil,Centre-Forward,CF,6000000.0,Real Sociedad,Spain,10000000.0,in,summer,Laliga,2022,False,
Real Betis Balompié,Luiz Henrique,21.0,Brazil,Right Winger,RW,15000000.0,Fluminense,Brazil,8000000.0,in,summer,Laliga,2022,False,
Real Betis Balompié,Abner,22.0,Brazil,Left-Back,LB,7000000.0,Athletico-PR,Brazil,7000000.0,in,winter,Laliga,2022,False,
Real Madrid,Aurélien Tchouaméni,22.0,France,Defensive Midfield,DM,90000000.0,Monaco,France,80000000.0,in,summer,Laliga,2022,False,
Real Sociedad,Umar Sadiq,25.0,Nigeria,Centre-Forward,CF,16000000.0,UD Almería,Spain,20000000.0,in,summer,Laliga,2022,False,
Real Sociedad,Brais Méndez,25.0,Spain,Attacking Midfield,AM,30000000.0,Celta de Vigo,Spain,14000000.0,in,summer,Laliga,2022,False,
Real Sociedad,Mohamed-Ali Cho,18.0,France,Centre-Forward,CF,10000000.0,Angers SCO,France,11000000.0,in,summer,Laliga,2022,False,
Real Sociedad,Takefusa Kubo,21.0,Japan,Right Winger,RW,50000000.0,Real Madrid,Spain,6500000.0,in,summer,Laliga,2022,False,
Real Valladolid CF,Gonzalo Plata,21.0,Ecuador,Right Winger,RW,5000000.0,Sporting CP,Portugal,9000000.0,in,summer,Laliga,2022,False,
Real Valladolid CF,Monchu,22.0,Spain,Central Midfield,CM,5000000.0,Granada CF,Spain,1200000.0,in,summer,Laliga,2022,False,
Real Valladolid CF,Selim Amallah,26.0,Morocco,Attacking Midfield,AM,2500000.0,Standard Liège,Belgium,1000000.0,in,winter,Laliga,2022,False,
Sevilla FC,Tanguy Nianzou,20.0,France,Centre-Back,CB,6000000.0,Bayern Munich,Germany,16000000.0,in,summer,Laliga,2022,False,
Sevilla FC,Marcão,26.0,Brazil,Centre-Back,CB,6000000.0,Galatasaray,Turkey,13000000.0,in,summer,Laliga,2022,False,
UD Almería,El Bilal Touré,20.0,Mali,Centre-Forward,CF,20000000.0,Stade Reims,France,8000000.0,in,summer,Laliga,2022,False,
UD Almería,Lázaro,20.0,Brazil,Left Winger,LW,4000000.0,Flamengo,Brazil,7000000.0,in,summer,Laliga,2022,False,
UD Almería,Kaiky,18.0,Brazil,Centre-Back,CB,3000000.0,Santos,Brazil,7000000.0,in,summer,Laliga,2022,False,
UD Almería,Marko Milovanovic,18.0,Serbia,Centre-Forward,CF,1000000.0,Partizan,Serbia,3500000.0,in,summer,Laliga,2022,False,
UD Almería,Alejandro Pozo,23.0,Spain,Right-Back,RB,3000000.0,Sevilla FC,Spain,3000000.0,in,summer,Laliga,2022,False,
UD Almería,Gui Guedes,20.0,Portugal,Central Midfield,CM,1200000.0,Vit. Guimarães,Portugal,3000000.0,in,summer,Laliga,2022,False,
UD Almería,Gonzalo Melero,28.0,Spain,Central Midfield,CM,3000000.0,Levante,Spain,1900000.0,in,summer,Laliga,2022,False,
UD Almería,Léo Baptistão,29.0,Brazil,Centre-Forward,CF,1800000.0,Santos,Brazil,1500000.0,in,summer,Laliga,2022,False,
UD Almería,Srdjan Babic,26.0,Serbia,Centre-Back,CB,4000000.0,Red Star,Serbia,1100000.0,in,summer,Laliga,2022,False,
UD Almería,Adrián Embarba,30.0,Spain,Right Winger,RW,2500000.0,Espanyol,Spain,1000000.0,in,summer,Laliga,2022,False,
Valencia CF,André Almeida,22.0,Portugal,Central Midfield,CM,20000000.0,Vit. Guimarães,Portugal,8000000.0,in,summer,Laliga,2022,False,
Valencia CF,Hugo Duro,22.0,Spain,Centre-Forward,CF,5000000.0,Getafe,Spain,4000000.0,in,summer,Laliga,2022,False,
Villarreal CF,Johan Mojica,30.0,Colombia,Left-Back,LB,3000000.0,Elche CF,Spain,5500000.0,in,summer,Laliga,2022,False,
Boavista FC,Petar Musa,24.0,Croatia,Centre-Forward,CF,8000000.0,Slavia Prague,Czech Republic,4250000.0,in,summer,Liga Portugal,2022,False,
Boavista FC,Ibrahima,23.0,Guinea,Defensive Midfield,DM,,Moreirense,Portugal,1000000.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Rildo,22.0,Brazil,Left Winger,LW,1000000.0,Grêmio,Brazil,1250000.0,in,summer,Liga Portugal,2022,False,
CD Santa Clara,Paulo Eduardo,20.0,Brazil,Centre-Back,CB,,Cruzeiro U20,Brazil,1000000.0,in,summer,Liga Portugal,2022,False,
FC Famalicão,Zaydou Youssouf,23.0,France,Central Midfield,CM,4000000.0,Saint-Étienne,France,1000000.0,in,summer,Liga Portugal,2022,False,
FC Porto,David Carmo,22.0,Portugal,Centre-Back,CB,14000000.0,SC Braga,Portugal,20280000.0,in,summer,Liga Portugal,2022,False,
FC Porto,Gabriel Veron,19.0,Brazil,Right Winger,RW,11000000.0,Palmeiras,Brazil,10340000.0,in,summer,Liga Portugal,2022,False,
FC Porto,Marko Grujić,26.0,Serbia,Defensive Midfield,DM,9000000.0,Liverpool,England,9000000.0,in,summer,Liga Portugal,2022,False,
FC Porto,Stephen Eustaquio,25.0,Canada,Central Midfield,CM,12000000.0,Paços Ferreira,Portugal,4210000.0,in,summer,Liga Portugal,2022,False,
FC Porto,André Franco,24.0,Portugal,Attacking Midfield,AM,4000000.0,Estoril Praia,Portugal,4070000.000000001,in,summer,Liga Portugal,2022,False,
FC Porto,Samuel Portugal,28.0,Brazil,Goalkeeper,GK,1500000.0,Portimonense,Portugal,2500000.0,in,summer,Liga Portugal,2022,False,
Rio Ave FC,Aziz,23.0,Ghana,Centre-Forward,CF,2000000.0,Vit. Guimarães,Portugal,1000000.0,in,summer,Liga Portugal,2022,False,
SC Braga,Simon Banza,25.0,DR Congo,Centre-Forward,CF,8000000.0,Lens,France,2960000.0,in,summer,Liga Portugal,2022,False,
SC Braga,Serdar Saatçı,19.0,Turkey,Centre-Back,CB,2000000.0,Besiktas,Turkey,1500000.0,in,summer,Liga Portugal,2022,False,
SC Braga,Joe Mendes,20.0,Sweden,Right-Back,RB,1500000.0,AIK,Sweden,1500000.0,in,winter,Liga Portugal,2022,False,
SL Benfica,Enzo Fernández,21.0,Argentina,Central Midfield,CM,80000000.0,River Plate,Argentina,44250000.0,in,summer,Liga Portugal,2022,False,
SL Benfica,David Neres,25.0,Brazil,Right Winger,RW,25000000.0,Shakhtar D.,Ukraine,15300000.0,in,summer,Liga Portugal,2022,False,
SL Benfica,Fredrik Aursnes,26.0,Norway,Central Midfield,CM,20000000.0,Feyenoord,Netherlands,13000000.0,in,summer,Liga Portugal,2022,False,
SL Benfica,João Victor,23.0,Brazil,Centre-Back,CB,7000000.0,Corinthians,Brazil,9500000.0,in,summer,Liga Portugal,2022,False,
SL Benfica,Alexander Bah,24.0,Denmark,Right-Back,RB,14000000.0,Slavia Prague,Czech Republic,8000000.0,in,summer,Liga Portugal,2022,False,
SL Benfica,Petar Musa,24.0,Croatia,Centre-Forward,CF,8000000.0,Boavista,Portugal,5500000.0,in,summer,Liga Portugal,2022,False,
SL Benfica,Andreas Schjelderup,18.0,Norway,Left Winger,LW,9000000.0,Nordsjaelland,Denmark,9000000.0,in,winter,Liga Portugal,2022,False,
SL Benfica,Casper Tengstedt,22.0,Denmark,Centre-Forward,CF,6000000.0,Rosenborg,Norway,7000000.0,in,winter,Liga Portugal,2022,False,
Sporting CP,Rúben Vinagre,23.0,Portugal,Left-Back,LB,3500000.0,Wolves,England,10000000.0,in,summer,Liga Portugal,2022,False,
Sporting CP,Jerry St. Juste,25.0,Netherlands,Centre-Back,CB,10000000.0,1.FSV Mainz 05,Germany,10000000.0,in,summer,Liga Portugal,2022,False,
Sporting CP,Pedro Porro,22.0,Spain,Right-Back,RB,40000000.0,Man City,England,8770000.0,in,summer,Liga Portugal,2022,False,
Sporting CP,Sotiris Alexandropoulos,20.0,Greece,Central Midfield,CM,3000000.0,Panathinaikos,Greece,4000000.0,in,summer,Liga Portugal,2022,False,
Sporting CP,Hidemasa Morita,27.0,Japan,Central Midfield,CM,12000000.0,Santa Clara,Portugal,3450000.0,in,summer,Liga Portugal,2022,False,
Sporting CP,Arthur Gomes,24.0,Brazil,Left Winger,LW,3000000.0,Estoril Praia,Portugal,2900000.0,in,summer,Liga Portugal,2022,False,
Sporting CP,Rochinha,27.0,Portugal,Left Winger,LW,1800000.0,Vit. Guimarães,Portugal,2000000.0,in,summer,Liga Portugal,2022,False,
Sporting CP,Ousmane Diomande,19.0,Cote d'Ivoire,Centre-Back,CB,25000000.0,FC Midtjylland,Denmark,7500000.0,in,winter,Liga Portugal,2022,False,
Sporting CP,Héctor Bellerín,27.0,Spain,Right-Back,RB,8000000.0,Barcelona,Spain,1000000.0,in,winter,Liga Portugal,2022,False,
AJ Auxerre,Rayan Raveloson,25.0,Madagascar,Defensive Midfield,DM,1800000.0,Los Angeles,United States,1750000.0,in,summer,Ligue 1,2022,False,
AS Monaco,Takumi Minamino,27.0,Japan,Left Winger,LW,10000000.0,Liverpool,England,15000000.0,in,summer,Ligue 1,2022,False,
AS Monaco,Mohamed Camara,22.0,Mali,Defensive Midfield,DM,30000000.0,RB Salzburg,Austria,15000000.0,in,summer,Ligue 1,2022,False,
AS Monaco,Breel Embolo,25.0,Switzerland,Centre-Forward,CF,15000000.0,Bor. M'gladbach,Germany,12500000.0,in,summer,Ligue 1,2022,False,
Angers SCO,Ousmane Camara,19.0,France,Centre-Back,CB,1500000.0,Paris FC,France,2200000.0,in,summer,Ligue 1,2022,False,
Angers SCO,Cédric Hountondji,28.0,Benin,Centre-Back,CB,2000000.0,Clermont Foot,France,2000000.0,in,summer,Ligue 1,2022,False,
Angers SCO,Adrien Hunou,28.0,France,Centre-Forward,CF,1500000.0,Minnesota,United States,1500000.0,in,summer,Ligue 1,2022,False,
Clermont Foot 63,Mateusz Wieteska,25.0,Poland,Centre-Back,CB,4000000.0,Legia Warszawa,Poland,1300000.0,in,summer,Ligue 1,2022,False,
Clermont Foot 63,Komnen Andric,27.0,Serbia,Centre-Forward,CF,1800000.0,Dinamo Zagreb,Croatia,1000000.0,in,summer,Ligue 1,2022,False,
ESTAC Troyes,Sávio,18.0,Brazil,Left Winger,LW,20000000.0,Atlético-MG,Brazil,6500000.0,in,summer,Ligue 1,2022,False,
ESTAC Troyes,Amar Fatah,18.0,Sweden,Left Winger,LW,,AIK,Sweden,4700000.0,in,summer,Ligue 1,2022,False,
ESTAC Troyes,Jackson Porozo,21.0,Ecuador,Centre-Back,CB,3000000.0,Boavista,Portugal,3500000.0,in,summer,Ligue 1,2022,False,
ESTAC Troyes,Thierno Baldé,20.0,France,Right-Back,RB,4000000.0,Paris SG,France,3000000.0,in,summer,Ligue 1,2022,False,
ESTAC Troyes,Iké Ugbo,23.0,Canada,Centre-Forward,CF,3000000.0,KRC Genk,Belgium,3000000.0,in,summer,Ligue 1,2022,False,
ESTAC Troyes,Andreas Bruus,23.0,Denmark,Right-Back,RB,1500000.0,Bröndby IF,Denmark,1500000.0,in,summer,Ligue 1,2022,False,
ESTAC Troyes,Alexis Tibidi,19.0,France,Left Winger,LW,2000000.0,VfB Stuttgart,Germany,2600000.0,in,winter,Ligue 1,2022,False,
FC Lorient,Yoann Cathline,20.0,France,Left Winger,LW,2000000.0,Guingamp,France,2700000.0,in,summer,Ligue 1,2022,False,
FC Lorient,Darlin Yongwa,21.0,Cameroon,Left-Back,LB,1200000.0,Chamois Niort,France,1500000.0,in,summer,Ligue 1,2022,False,
FC Lorient,Montassar Talbi,24.0,Tunisia,Centre-Back,CB,8000000.0,Rubin Kazan,Russia,1500000.0,in,summer,Ligue 1,2022,False,
FC Lorient,Jean-Victor Makengo,24.0,France,Central Midfield,CM,10000000.0,Udinese Calcio,Italy,11000000.0,in,winter,Ligue 1,2022,False,
FC Lorient,Bamba Dieng,22.0,Senegal,Centre-Forward,CF,8000000.0,Marseille,France,7000000.0,in,winter,Ligue 1,2022,False,
FC Lorient,Joel Mvuka,20.0,Norway,Right Winger,RW,4500000.0,Bodø/Glimt,Norway,5500000.0,in,winter,Ligue 1,2022,False,
FC Nantes,Ignatius Ganago,23.0,Cameroon,Centre-Forward,CF,4000000.0,Lens,France,4400000.0,in,summer,Ligue 1,2022,False,
FC Nantes,Fabien Centonze,26.0,France,Right-Back,RB,4000000.0,FC Metz,France,4000000.0,in,summer,Ligue 1,2022,False,
FC Nantes,Moussa Sissoko,32.0,France,Central Midfield,CM,1500000.0,Watford,England,2000000.0,in,summer,Ligue 1,2022,False,
FC Nantes,Florent Mollet,31.0,France,Attacking Midfield,AM,2000000.0,FC Schalke 04,Germany,1500000.0,in,winter,Ligue 1,2022,False,
FC Toulouse,Veljko Birmancevic,24.0,Serbia,Left Winger,LW,3000000.0,Malmö FF,Sweden,4100000.0,in,summer,Ligue 1,2022,False,
FC Toulouse,Thijs Dallinga,21.0,Netherlands,Centre-Forward,CF,12000000.0,Excelsior,Netherlands,2500000.0,in,summer,Ligue 1,2022,False,
FC Toulouse,Zakaria Aboukhlal,22.0,Morocco,Right Winger,RW,10000000.0,AZ Alkmaar,Netherlands,2000000.0,in,summer,Ligue 1,2022,False,
FC Toulouse,Oliver Zandén,20.0,Sweden,Left-Back,LB,1000000.0,Elfsborg,Sweden,1500000.0,in,summer,Ligue 1,2022,False,
FC Toulouse,Said Hamulic,22.0,Bosnia-Herzegovina,Centre-Forward,CF,1500000.0,Stal Mielec,Poland,2500000.0,in,winter,Ligue 1,2022,False,
LOSC Lille,Mohamed Bayo,24.0,Guinea,Centre-Forward,CF,6000000.0,Clermont Foot,France,14000000.0,in,summer,Ligue 1,2022,False,
LOSC Lille,Alan Virginius,19.0,France,Left Winger,LW,4000000.0,FC Sochaux,France,4000000.0,in,summer,Ligue 1,2022,False,
LOSC Lille,Adam Ounas,25.0,Algeria,Right Winger,RW,7000000.0,SSC Napoli,Italy,3000000.0,in,summer,Ligue 1,2022,False,
LOSC Lille,Bafodé Diakité,21.0,France,Right-Back,RB,15000000.0,Toulouse,France,3000000.0,in,summer,Ligue 1,2022,False,
LOSC Lille,Alexsandro,22.0,Brazil,Centre-Back,CB,5000000.0,Chaves,Portugal,2000000.0,in,summer,Ligue 1,2022,False,
Montpellier HSC,Christopher Jullien,29.0,France,Centre-Back,CB,3500000.0,Celtic,Scotland,1000000.0,in,summer,Ligue 1,2022,False,
Montpellier HSC,Kiki Kouyaté,25.0,Mali,Centre-Back,CB,5000000.0,FC Metz,France,6000000.0,in,winter,Ligue 1,2022,False,
Montpellier HSC,Benjamin Lecomte,31.0,France,Goalkeeper,GK,4000000.0,Monaco,France,2000000.0,in,winter,Ligue 1,2022,False,
OGC Nice,Sofiane Diop,22.0,Morocco,Left Winger,LW,15000000.0,Monaco,France,22000000.0,in,summer,Ligue 1,2022,False,
OGC Nice,Gaëtan Laborde,28.0,France,Centre-Forward,CF,16000000.0,Stade Rennais,France,15000000.0,in,summer,Ligue 1,2022,False,
OGC Nice,Mattia Viti,20.0,Italy,Centre-Back,CB,7000000.0,FC Empoli,Italy,13000000.0,in,summer,Ligue 1,2022,False,
OGC Nice,Alexis Beka Beka,21.0,France,Defensive Midfield,DM,4000000.0,Loko Moscow,Russia,12000000.0,in,summer,Ligue 1,2022,False,
OGC Nice,Rareș Ilie,19.0,Romania,Left Winger,LW,3200000.0,Rapid,Romania,5000000.0,in,summer,Ligue 1,2022,False,
OGC Nice,Marcin Bulka,22.0,Poland,Goalkeeper,GK,7000000.0,Paris SG,France,2000000.0,in,summer,Ligue 1,2022,False,
OGC Nice,Kasper Schmeichel,35.0,Denmark,Goalkeeper,GK,1500000.0,Leicester,England,1000000.0,in,summer,Ligue 1,2022,False,
OGC Nice,Youssouf Ndayishimiye,24.0,Burundi,Defensive Midfield,DM,15000000.0,Basaksehir,Turkey,11500000.0,in,winter,Ligue 1,2022,False,
Olympique Lyon,Johann Lepenant,19.0,France,Defensive Midfield,DM,8000000.0,SM Caen,France,4250000.0,in,summer,Ligue 1,2022,False,
Olympique Lyon,Nicolás Tagliafico,29.0,Argentina,Left-Back,LB,9000000.0,Ajax,Netherlands,4200000.0,in,summer,Ligue 1,2022,False,
Olympique Lyon,Saël Kumbedi,17.0,France,Right-Back,RB,12000000.0,Le Havre AC,France,1000000.0,in,summer,Ligue 1,2022,False,
Olympique Lyon,Amin Sarr,21.0,Sweden,Centre-Forward,CF,8000000.0,Heerenveen,Netherlands,11000000.0,in,winter,Ligue 1,2022,False,
Olympique Lyon,Jeffinho,23.0,Brazil,Left Winger,LW,6000000.0,Botafogo,Brazil,10000000.0,in,winter,Ligue 1,2022,False,
Olympique Lyon,Dejan Lovren,33.0,Croatia,Centre-Back,CB,2500000.0,Zenit S-Pb,Russia,2000000.0,in,winter,Ligue 1,2022,False,
Olympique Marseille,Jordan Veretout,29.0,France,Central Midfield,CM,16000000.0,AS Roma,Italy,13000000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Pau López,27.0,Spain,Goalkeeper,GK,14000000.0,AS Roma,Italy,12000000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Cengiz Ünder,24.0,Turkey,Right Winger,RW,20000000.0,AS Roma,Italy,11400000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Mattéo Guendouzi,23.0,France,Central Midfield,CM,20000000.0,Arsenal,England,11000000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Luis Suárez,24.0,Colombia,Centre-Forward,CF,8000000.0,Granada CF,Spain,10000000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Arkadiusz Milik,28.0,Poland,Centre-Forward,CF,8000000.0,SSC Napoli,Italy,8000000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Jonathan Clauss,29.0,France,Right-Back,RB,14000000.0,Lens,France,7500000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Isaak Touré,19.0,France,Centre-Back,CB,8000000.0,Le Havre AC,France,5500000.0,in,summer,Ligue 1,2022,False,
Olympique Marseille,Vitinha,22.0,Portugal,Centre-Forward,CF,15000000.0,SC Braga,Portugal,32000000.0,in,winter,Ligue 1,2022,False,
Olympique Marseille,Azzedine Ounahi,22.0,Morocco,Central Midfield,CM,12000000.0,Angers SCO,France,8000000.0,in,winter,Ligue 1,2022,False,
Paris Saint-Germain,Vitinha,22.0,Portugal,Central Midfield,CM,45000000.0,FC Porto,Portugal,41500000.0,in,summer,Ligue 1,2022,False,
Paris Saint-Germain,Nuno Mendes,20.0,Portugal,Left-Back,LB,65000000.0,Sporting CP,Portugal,38000000.0,in,summer,Ligue 1,2022,False,
Paris Saint-Germain,Fabián Ruiz,26.0,Spain,Central Midfield,CM,30000000.0,SSC Napoli,Italy,23000000.0,in,summer,Ligue 1,2022,False,
Paris Saint-Germain,Carlos Soler,25.0,Spain,Central Midfield,CM,20000000.0,Valencia,Spain,18000000.0,in,summer,Ligue 1,2022,False,
Paris Saint-Germain,Renato Sanches,24.0,Portugal,Central Midfield,CM,14000000.0,LOSC Lille,France,15000000.0,in,summer,Ligue 1,2022,False,
Paris Saint-Germain,Nordi Mukiele,24.0,France,Right-Back,RB,14000000.0,RB Leipzig,Germany,12000000.0,in,summer,Ligue 1,2022,False,
RC Lens,Loïs Openda,22.0,Belgium,Centre-Forward,CF,45000000.0,Club Brugge,Belgium,15390000.0,in,summer,Ligue 1,2022,False,
RC Lens,Adam Buksa,25.0,Poland,Centre-Forward,CF,5000000.0,New England,United States,6000000.0,in,summer,Ligue 1,2022,False,
RC Lens,Salis Abdul Samed,22.0,Ghana,Defensive Midfield,DM,18000000.0,Clermont Foot,France,5000000.0,in,summer,Ligue 1,2022,False,
RC Lens,Brice Samba,28.0,France,Goalkeeper,GK,15000000.0,Nottm Forest,England,5000000.0,in,summer,Ligue 1,2022,False,
RC Lens,Jean Onana,22.0,Cameroon,Defensive Midfield,DM,4800000.0,G. Bordeaux,France,4000000.0,in,summer,Ligue 1,2022,False,
RC Lens,Jimmy Cabot,28.0,France,Right Midfield,RM,3500000.0,Angers SCO,France,2000000.0,in,summer,Ligue 1,2022,False,
RC Lens,Adrien Thomasson,29.0,France,Attacking Midfield,AM,6000000.0,R. Strasbourg,France,3900000.0,in,winter,Ligue 1,2022,False,
RC Lens,Julien Le Cardinal,25.0,France,Right-Back,RB,2000000.0,Paris FC,France,2300000.0,in,winter,Ligue 1,2022,False,
RC Strasbourg Alsace,Jean-Eudes Aholou,28.0,Cote d'Ivoire,Defensive Midfield,DM,2500000.0,Monaco,France,3000000.0,in,summer,Ligue 1,2022,False,
RC Strasbourg Alsace,Lucas Perrin,23.0,France,Centre-Back,CB,3000000.0,Marseille,France,1500000.0,in,summer,Ligue 1,2022,False,
RC Strasbourg Alsace,Eduard Sobol,27.0,Ukraine,Left-Back,LB,2500000.0,Club Brugge,Belgium,2500000.0,in,winter,Ligue 1,2022,False,
Stade Brestois 29,Achraf Dari,23.0,Morocco,Centre-Back,CB,2000000.0,Wydad AC,Morocco,2700000.0,in,summer,Ligue 1,2022,False,
Stade Brestois 29,Pierre Lees-Melou,29.0,France,Defensive Midfield,DM,7000000.0,Norwich,England,2300000.0,in,summer,Ligue 1,2022,False,
Stade Reims,Junya Ito,29.0,Japan,Right Winger,RW,10000000.0,KRC Genk,Belgium,10000000.0,in,summer,Ligue 1,2022,False,
Stade Reims,Andreaw Gravillon,24.0,Guadeloupe,Centre-Back,CB,4300000.0,Inter,Italy,3000000.0,in,summer,Ligue 1,2022,False,
Stade Reims,Emmanuel Agbadou,25.0,Cote d'Ivoire,Centre-Back,CB,7500000.0,KAS Eupen,Belgium,2600000.0,in,summer,Ligue 1,2022,False,
Stade Reims,Maxime Busi,22.0,Belgium,Right-Back,RB,2500000.0,Parma,Italy,2000000.0,in,summer,Ligue 1,2022,False,
Stade Reims,Amir Richardson,20.0,Morocco,Central Midfield,CM,3500000.0,Le Havre AC,France,2000000.0,in,summer,Ligue 1,2022,False,
Stade Rennais FC,Amine Gouiri,22.0,Algeria,Left Winger,LW,35000000.0,OGC Nice,France,28000000.0,in,summer,Ligue 1,2022,False,
Stade Rennais FC,Arnaud Kalimuendo,20.0,France,Centre-Forward,CF,22000000.0,Paris SG,France,20000000.0,in,summer,Ligue 1,2022,False,
Stade Rennais FC,Arthur Theate,22.0,Belgium,Centre-Back,CB,22000000.0,Bologna,Italy,19000000.0,in,summer,Ligue 1,2022,False,
Stade Rennais FC,Christopher Wooh,20.0,Cameroon,Centre-Back,CB,6000000.0,Lens,France,9000000.0,in,summer,Ligue 1,2022,False,
Stade Rennais FC,Ibrahim Salah,21.0,Morocco,Left Winger,LW,6000000.0,KAA Gent,Belgium,6500000.0,in,winter,Ligue 1,2022,False,
